collection_id,vm_id,name,value,aggregation,time_stamp
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-11 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7407140864.0,Maximum,2024-07-11 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.47,Maximum,2024-07-11 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5848956928.0,Maximum,2024-07-11 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7406092288.0,Maximum,2024-07-11 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-11 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.21,Maximum,2024-07-11 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,352787.84,Maximum,2024-07-11 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-11 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4654147.71,Maximum,2024-07-11 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.35,Maximum,2024-07-11 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-11 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-11 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1294326.7,Maximum,2024-07-11 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.25,Maximum,2024-07-11 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.3,Maximum,2024-07-12 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.32,Maximum,2024-07-12 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.48,Maximum,2024-07-12 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.15,Maximum,2024-07-12 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,4.96,Maximum,2024-07-12 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-12 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-12 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,397789.0,Maximum,2024-07-12 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4918926.21,Maximum,2024-07-12 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7395606528.0,Maximum,2024-07-12 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1175712.54,Maximum,2024-07-12 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-12 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,410157.71,Maximum,2024-07-12 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5848956928.0,Maximum,2024-07-12 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.68,Maximum,2024-07-12 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6197084160.0,Maximum,2024-07-12 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.59,Maximum,2024-07-12 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.2,Maximum,2024-07-12 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,8.0,Maximum,2024-07-12 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1593481.81,Maximum,2024-07-12 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7419723776.0,Maximum,2024-07-12 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-12 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-12 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.24,Maximum,2024-07-12 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-13 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.69,Maximum,2024-07-13 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-13 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,5471076.7,Maximum,2024-07-13 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.53,Maximum,2024-07-13 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7405043712.0,Maximum,2024-07-13 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7403995136.0,Maximum,2024-07-13 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,442867.53,Maximum,2024-07-13 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6199181312.0,Maximum,2024-07-13 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6208618496.0,Maximum,2024-07-13 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.22,Maximum,2024-07-13 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6126829568.0,Maximum,2024-07-13 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1605464.2,Maximum,2024-07-13 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-13 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-13 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-13 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7405043712.0,Maximum,2024-07-13 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,520712.66,Maximum,2024-07-13 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,619032.55,Maximum,2024-07-13 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.6,Maximum,2024-07-13 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-13 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-13 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-13 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.23,Maximum,2024-07-13 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-14 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7379877888.0,Maximum,2024-07-14 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.51,Maximum,2024-07-14 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6219104256.0,Maximum,2024-07-14 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7402946560.0,Maximum,2024-07-14 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,929905.22,Maximum,2024-07-14 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-14 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1941604.95,Maximum,2024-07-14 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-14 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.01,Maximum,2024-07-14 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6199181312.0,Maximum,2024-07-14 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,377313.16,Maximum,2024-07-14 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6155141120.0,Maximum,2024-07-14 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-14 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.86,Maximum,2024-07-14 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.24,Maximum,2024-07-14 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5837422592.0,Maximum,2024-07-14 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7407140864.0,Maximum,2024-07-14 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5851054080.0,Maximum,2024-07-14 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-14 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5790236672.0,Maximum,2024-07-14 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,8.09,Maximum,2024-07-14 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6203375616.0,Maximum,2024-07-14 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,5938711.87,Maximum,2024-07-14 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.72,Maximum,2024-07-15 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5830082560.0,Maximum,2024-07-15 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-15 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,377366.17,Maximum,2024-07-15 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6203375616.0,Maximum,2024-07-15 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-15 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Available Memory Bytes,6199181312.0,Maximum,2024-07-15 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,401940.77,Maximum,2024-07-15 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.51,Maximum,2024-07-15 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7397703680.0,Maximum,2024-07-15 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5848956928.0,Maximum,2024-07-15 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-15 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.74,Maximum,2024-07-15 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-15 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.05,Maximum,2024-07-15 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,4956161.03,Maximum,2024-07-15 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-15 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.36,Maximum,2024-07-15 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-15 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-15 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1372397.37,Maximum,2024-07-15 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.62,Maximum,2024-07-15 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.24,Maximum,2024-07-15 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,414236.83,Maximum,2024-07-15 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-16 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.29,Maximum,2024-07-16 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5854199808.0,Maximum,2024-07-16 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.27,Maximum,2024-07-16 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1147017.96,Maximum,2024-07-16 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-16 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,6.56,Maximum,2024-07-16 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7378829312.0,Maximum,2024-07-16 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-16 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5818548224.0,Maximum,2024-07-16 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.5,Maximum,2024-07-16 10:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-16 11:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Write Bytes,446908.21,Maximum,2024-07-16 12:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4583632.47,Maximum,2024-07-16 13:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4681291.01,Maximum,2024-07-16 14:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7392460800.0,Maximum,2024-07-16 15:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-16 16:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Available Memory Bytes,7399800832.0,Maximum,2024-07-16 17:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.7,Maximum,2024-07-16 18:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Write Bytes,4697635.23,Maximum,2024-07-16 19:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Percentage CPU,0.26,Maximum,2024-07-16 20:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,DIP-K8S/github-runner-01,Disk Read Bytes,0.0,Maximum,2024-07-16 21:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.6,Maximum,2024-07-16 22:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Available Memory Bytes,5839519744.0,Maximum,2024-07-16 23:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1679905.89,Maximum,2024-07-17 00:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-17 01:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.14,Maximum,2024-07-17 02:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1650683.05,Maximum,2024-07-17 03:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.64,Maximum,2024-07-17 04:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Percentage CPU,7.7,Maximum,2024-07-17 05:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Read Bytes,0.0,Maximum,2024-07-17 06:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Disk Write Bytes,1179844.83,Maximum,2024-07-17 07:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-worker,Percentage CPU,5.3,Maximum,2024-07-17 08:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-17 09:00:00
cf342d1d-2dc2-4647-a3ad-d84e19ffce1d,anton-cka-cks/K8s-cp,Disk Read Bytes,0.0,Maximum,2024-07-17 10:00:00
